Education	Marital_Status	Income	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	Complain	Age	Young	Income_Group	Age_Group	TotalPurchases	WebToStoreRatio
3	1	83528.0	1	4	10	8	1	0	32	0.0	5	2	12	0.4444444444444444
2	4	64176.0	8	8	9	8	6	0	59	1.0	4	3	16	0.8888888888888888
3	4	22304.0	1	1	0	2	8	0	68	0.0	2	3	3	0.3333333333333333
3	2	67023.0	1	3	7	13	2	1	46	0.0	4	2	16	0.21428571428571427
5	3	32892.0	2	3	0	3	8	0	53	1.0	2	2	6	0.75
3	3	70713.0	6	5	6	8	3	0	58	1.0	4	3	13	0.5555555555555556
3	3	59925.0	3	9	2	9	6	0	69	1.0	3	3	18	0.9
3	2	39722.0	2	2	0	3	5	0	71	1.0	2	3	5	0.5
3	3	46610.0	1	6	1	6	6	0	66	0.0	3	3	12	0.8571428571428571
3	3	88347.0	1	4	7	9	1	0	63	0.0	5	3	13	0.4
5	2	87171.0	1	6	7	11	2	0	43	0.0	5	2	17	0.5
2	3	26907.0	2	1	0	3	7	0	48	2.0	2	2	4	0.25
4	1	50014.0	2	4	1	8	5	0	56	1.0	3	3	12	0.4444444444444444
5	2	41014.0	1	1	0	2	7	0	46	1.0	3	2	3	0.3333333333333333
3	1	66294.0	1	4	3	5	2	0	59	0.0	4	3	9	0.6666666666666666
3	2	36715.0	6	7	2	4	9	0	53	1.0	2	2	11	1.4
3	2	79456.0	1	5	6	4	3	0	68	0.0	4	3	9	1.0
3	3	40479.0	1	0	0	3	4	0	42	1.0	3	2	3	0.0
4	1	75345.0	1	5	8	6	3	0	54	0.0	4	2	11	0.7142857142857143
3	2	54233.0	4	11	6	5	8	0	47	1.0	3	2	16	1.8333333333333333
3	1	24163.0	2	1	0	3	4	0	54	2.0	2	2	4	0.25
5	3	84460.0	0	9	9	4	5	0	66	0.0	5	3	13	1.8
3	3	43776.0	1	1	0	2	6	0	41	1.0	3	2	3	0.3333333333333333
5	1	71691.0	1	4	7	5	2	0	66	0.0	4	3	9	0.6666666666666666
5	2	85844.0	1	6	6	7	2	0	51	0.0	5	2	13	0.75
5	1	39190.0	2	2	1	4	5	0	50	1.0	2	2	6	0.4
3	3	71367.0	1	4	5	7	2	0	65	0.0	4	3	11	0.5
5	1	38578.0	3	3	0	3	8	0	52	2.0	2	2	6	0.75
5	2	57236.0	3	2	1	4	3	0	59	2.0	3	3	6	0.4
3	1	61825.0	1	4	2	8	4	0	45	1.0	4	2	12	0.4444444444444444
3	4	79803.0	1	4	3	5	1	0	66	1.0	4	3	9	0.6666666666666666
2	1	80910.0	1	3	3	8	1	0	38	0.0	5	2	11	0.3333333333333333
4	3	27590.0	1	1	0	2	7	0	42	1.0	2	2	3	0.3333333333333333
3	2	56775.0	2	5	8	10	5	0	45	1.0	3	2	15	0.45454545454545453
3	4	83829.0	0	4	7	6	1	0	49	0.0	5	2	10	0.5714285714285714
2	2	54210.0	2	4	1	7	5	0	45	1.0	3	2	11	0.5
3	2	38508.0	6	7	2	5	8	0	38	1.0	2	2	12	1.1666666666666667
3	3	53187.0	2	4	1	6	5	0	54	1.0	3	2	10	0.5714285714285714
3	2	30023.0	1	2	0	3	8	0	52	1.0	2	2	5	0.5
5	1	76045.0	1	4	5	11	2	0	64	0.0	4	3	15	0.3333333333333333
5	2	50870.0	1	2	0	3	5	0	72	1.0	3	3	5	0.5
2	2	15315.0	2	2	0	4	5	0	54	0.0	1	2	6	0.4
2	2	65463.0	2	6	2	9	5	0	50	1.0	4	2	15	0.6
3	2	66480.0	7	4	1	7	4	0	59	2.0	4	3	11	0.5
3	4	76773.0	1	2	2	11	1	0	70	0.0	4	3	13	0.16666666666666666
2	1	81698.0	1	8	2	5	5	0	41	0.0	5	2	13	1.3333333333333333
5	1	54466.0	1	1	0	2	5	0	51	2.0	3	2	3	0.3333333333333333
4	1	98777.0	0	4	6	9	1	0	64	0.0	5	3	13	0.4
5	1	16269.0	3	3	0	3	8	0	40	1.0	1	2	6	0.75
3	3	71819.0	3	3	3	5	6	0	53	1.0	4	2	8	0.5
5	2	33569.0	1	1	1	2	8	0	41	1.0	2	2	3	0.3333333333333333
4	2	36262.0	1	3	5	3	6	0	41	0.0	2	2	6	0.75
1	3	22634.0	1	2	1	2	8	0	58	0.0	2	3	4	0.6666666666666666
2	2	47025.0	5	11	1	6	9	0	46	1.0	3	2	17	1.5714285714285714
3	1	70566.0	2	6	5	9	3	0	56	1.0	4	3	15	0.6
5	2	31605.0	2	2	1	4	7	0	45	1.0	2	2	6	0.4
4	4	52034.0	5	4	2	5	7	0	51	2.0	3	2	9	0.6666666666666666
3	1	48526.0	1	2	1	4	3	0	45	1.0	3	2	6	0.4
3	2	46734.0	2	6	1	5	7	0	70	1.0	3	3	11	1.0
3	4	39552.0	7	6	2	5	8	0	62	2.0	2	3	11	1.0
3	1	86358.0	4	5	3	6	8	0	58	2.0	5	3	11	0.7142857142857143
3	3	46931.0	2	1	1	3	3	0	47	3.0	3	2	4	0.25
1	1	16581.0	1	0	0	3	4	0	39	0.0	1	2	3	0.0
2	4	63998.0	1	7	6	11	4	0	72	0.0	4	3	18	0.5833333333333334
4	2	67381.0	4	2	2	9	7	0	73	1.0	4	3	11	0.2
3	1	25930.0	1	1	0	2	7	0	57	2.0	2	3	3	0.3333333333333333
3	2	42693.0	1	1	0	3	5	0	46	1.0	3	2	4	0.25
3	3	85606.0	2	6	7	9	3	0	48	1.0	5	2	15	0.6
3	1	72903.0	1	7	5	8	4	0	39	0.0	4	2	15	0.7777777777777778
2	3	49669.0	2	5	1	6	6	0	50	1.0	3	2	11	0.7142857142857143
5	2	36778.0	3	3	0	3	9	0	56	2.0	2	3	6	0.75
5	4	85696.0	1	4	6	9	1	0	62	0.0	5	3	13	0.4
4	4	10979.0	2	3	0	3	5	0	35	0.0	1	2	6	0.75
3	2	49678.0	2	6	2	4	7	0	63	1.0	3	3	10	1.2
4	3	56129.0	4	6	2	10	4	0	71	1.0	3	3	16	0.5454545454545454
3	2	37155.0	1	2	0	4	5	0	35	1.0	2	2	6	0.4
2	4	21282.0	2	2	1	2	6	0	46	1.0	2	2	4	0.6666666666666666
5	1	33419.0	2	2	0	4	7	0	62	1.0	2	3	6	0.4
3	5	63285.0	1	6	5	13	3	0	79	0.0	4	3	19	0.42857142857142855
4	3	21255.0	4	2	1	4	4	0	50	1.0	2	2	6	0.4
3	3	42162.0	2	3	1	3	6	0	43	1.0	3	2	6	0.75
3	3	54450.0	12	9	2	8	8	0	68	2.0	3	3	17	1.0
5	2	57744.0	2	9	1	4	8	0	70	1.0	3	3	13	1.8
3	1	26576.0	1	1	0	2	9	0	38	1.0	2	2	3	0.3333333333333333
5	5	57513.0	2	9	3	13	6	0	81	0.0	3	4	22	0.6428571428571429
3	3	68142.0	3	10	4	7	6	0	60	1.0	4	3	17	1.25
3	2	7500.0	1	1	0	2	8	0	45	1.0	1	2	3	0.3333333333333333
3	3	83145.0	1	5	9	11	2	0	50	0.0	5	2	16	0.4166666666666667
4	2	54197.0	2	1	3	6	1	0	64	1.0	3	3	7	0.14285714285714285
5	1	23091.0	4	2	1	3	7	0	61	2.0	2	3	5	0.5
3	2	46049.0	10	5	2	9	7	0	48	2.0	3	2	14	0.5
3	3	56715.0	1	7	3	4	4	0	50	0.0	3	2	11	1.4
3	2	79410.0	1	3	2	5	1	0	63	0.0	4	3	8	0.5
3	2	57304.0	2	7	6	10	5	0	73	1.0	3	3	17	0.6363636363636364
3	2	44375.0	1	4	1	6	5	0	59	1.0	3	3	10	0.5714285714285714
3	3	54450.0	12	9	2	8	8	0	68	2.0	3	3	17	1.0
3	2	59594.0	1	8	1	7	7	0	59	1.0	3	3	15	1.0
3	3	80685.0	1	6	4	10	2	0	30	0.0	5	2	16	0.5454545454545454
5	2	40344.0	2	4	1	5	7	0	50	1.0	3	2	9	0.6666666666666666
3	2	62710.0	4	4	2	12	4	0	52	1.0	4	2	16	0.3076923076923077
2	2	48985.0	1	1	1	3	3	0	56	1.0	3	3	4	0.25
3	3	35322.0	3	2	0	4	8	0	56	3.0	2	3	6	0.4
3	2	77142.0	1	4	4	8	2	0	76	0.0	4	3	12	0.4444444444444444
3	1	81657.0	1	3	4	8	1	0	55	0.0	5	3	11	0.3333333333333333
1	2	14421.0	1	1	0	2	5	0	28	0.0	1	1	3	0.3333333333333333
2	2	20130.0	1	1	0	3	8	0	50	0.0	2	2	4	0.25
5	2	74214.0	1	8	2	5	5	0	34	0.0	4	2	13	1.3333333333333333
4	2	66726.0	3	8	2	4	7	0	67	2.0	4	3	12	1.6
1	3	23724.0	2	2	0	3	8	0	45	1.0	2	2	5	0.5
4	2	47353.0	3	2	2	6	5	0	64	1.0	3	3	8	0.2857142857142857
4	2	33444.0	1	1	0	2	8	0	72	2.0	2	3	3	0.3333333333333333
3	2	54386.0	2	3	2	10	3	0	43	1.0	3	2	13	0.2727272727272727
3	4	28510.0	3	2	0	4	5	0	43	2.0	2	2	6	0.4
4	1	90638.0	1	3	4	10	1	0	33	0.0	5	2	13	0.2727272727272727
3	3	48070.0	3	8	2	6	7	1	74	1.0	3	3	14	1.1428571428571428
3	2	43140.0	1	4	1	5	6	0	67	1.0	3	3	9	0.6666666666666666
5	4	54959.0	3	9	5	4	7	0	63	1.0	3	3	13	1.8
1	1	15056.0	5	2	2	3	5	0	66	2.0	1	3	5	0.5
3	1	26954.0	1	1	0	2	7	0	53	1.0	2	2	3	0.3333333333333333
3	1	22327.0	1	1	0	3	5	0	39	1.0	2	2	4	0.25
3	2	44393.0	2	1	0	4	4	0	59	2.0	3	3	5	0.2
5	1	62000.0	1	6	6	13	4	0	72	1.0	4	3	19	0.42857142857142855
5	3	31497.0	2	3	1	4	8	0	62	1.0	2	3	7	0.6
2	2	45894.0	1	1	0	3	5	0	50	2.0	3	2	4	0.25
4	4	78579.0	1	5	6	4	3	0	54	0.0	4	2	9	1.0
4	5	67369.0	4	7	4	10	4	0	55	1.0	4	3	17	0.6363636363636364
3	4	58401.0	1	1	2	2	4	0	64	1.0	3	3	3	0.3333333333333333
3	1	62307.0	1	4	0	4	5	0	72	1.0	4	3	8	0.8
4	2	43641.0	3	2	1	4	6	0	55	2.0	3	3	6	0.4
4	4	63841.0	1	9	3	9	6	0	56	1.0	4	3	18	0.9
2	2	46891.0	1	2	1	4	4	0	59	1.0	3	3	6	0.4
4	2	70091.0	2	5	2	10	8	0	55	1.0	4	3	15	0.45454545454545453
5	2	78075.0	1	3	5	5	1	0	52	0.0	4	2	8	0.5
2	5	59184.0	3	6	6	12	5	0	63	1.0	3	3	18	0.46153846153846156
3	2	54809.0	4	2	1	5	4	0	47	2.0	3	2	7	0.3333333333333333
3	2	58113.0	3	9	2	8	7	1	65	1.0	3	3	17	1.0
4	2	51412.0	2	3	2	4	4	0	66	1.0	3	3	7	0.6
3	4	15287.0	2	1	1	2	7	0	45	1.0	1	2	3	0.3333333333333333
4	3	66636.0	1	3	4	9	1	0	67	0.0	4	3	12	0.3
4	2	50965.0	3	10	4	5	8	0	68	1.0	3	3	15	1.6666666666666667
5	2	84618.0	1	6	9	10	2	0	59	0.0	5	3	16	0.5454545454545454
3	2	18351.0	1	2	0	3	7	0	34	0.0	1	2	5	0.5
5	3	40451.0	1	1	1	2	5	0	67	2.0	3	3	3	0.3333333333333333
3	3	36317.0	2	3	0	4	7	0	59	1.0	2	3	7	0.6
3	3	42213.0	2	5	1	7	7	0	67	1.0	3	3	12	0.625
3	3	65748.0	2	2	4	10	1	1	69	1.0	4	3	12	0.18181818181818182
3	3	77044.0	2	7	11	11	4	0	52	1.0	4	2	18	0.5833333333333334
3	3	74918.0	1	5	9	6	3	0	55	0.0	4	3	11	0.7142857142857143
3	2	56721.0	5	4	1	5	6	0	52	2.0	3	2	9	0.6666666666666666
3	1	42160.0	4	2	1	4	6	0	49	2.0	3	2	6	0.4
3	1	61559.0	1	4	2	10	3	0	59	1.0	4	3	14	0.36363636363636365
5	3	33629.0	5	3	1	4	9	0	61	2.0	2	3	7	0.6
5	3	68682.0	1	4	9	10	2	0	33	0.0	4	2	14	0.36363636363636365
3	1	34377.0	2	2	2	2	7	0	61	1.0	2	3	4	0.6666666666666666
1	1	8940.0	3	3	1	3	8	0	38	1.0	1	2	6	0.75
3	2	26228.0	1	1	0	2	8	0	51	1.0	2	2	3	0.3333333333333333
2	4	77297.0	1	5	7	9	4	0	67	0.0	4	3	14	0.5
3	2	40211.0	2	2	1	2	8	0	43	2.0	3	2	4	0.6666666666666666
5	5	33438.0	4	2	1	4	5	0	66	2.0	2	3	6	0.4
5	2	75032.0	2	5	4	9	3	0	65	1.0	4	3	14	0.5
5	1	61284.0	1	11	2	8	6	0	69	0.0	4	3	19	1.2222222222222223
3	2	22518.0	2	2	1	2	5	0	38	1.0	2	2	4	0.6666666666666666
4	2	54730.0	5	4	1	8	4	0	49	1.0	3	2	12	0.4444444444444444
4	2	38452.0	3	3	0	3	7	0	69	2.0	2	3	6	0.75
3	4	44421.0	5	5	0	4	8	0	53	2.0	3	2	9	1.0
5	3	38197.0	1	1	0	3	5	0	38	1.0	2	2	4	0.25
3	4	41986.0	3	3	0	4	4	0	46	1.0	3	2	7	0.6
3	3	28427.0	2	2	0	3	8	0	41	1.0	2	2	5	0.5
5	3	37395.0	1	1	0	3	6	0	48	1.0	2	2	4	0.25
3	2	64722.0	4	8	2	11	6	0	53	1.0	4	2	19	0.6666666666666666
4	3	55249.0	1	2	1	4	3	0	68	1.0	3	3	6	0.4
3	3	84906.0	1	5	6	12	2	0	52	0.0	5	2	17	0.38461538461538464
3	2	28691.0	1	1	0	3	8	0	35	1.0	2	2	4	0.25
3	1	44213.0	4	2	1	5	6	0	72	2.0	3	3	7	0.3333333333333333
1	1	25707.0	1	1	0	3	7	0	40	1.0	2	2	4	0.25
5	2	59062.0	2	2	0	3	4	0	57	3.0	3	3	5	0.5
3	1	76624.0	1	5	10	7	1	0	62	1.0	4	3	12	0.625
4	3	66000.0	1	1	3	5	1	0	77	0.0	4	3	6	0.16666666666666666
5	3	27683.0	4	6	2	4	8	0	46	1.0	2	2	10	1.2
3	4	1730.0	15	0	0	0	20	0	53	0.0	1	2	0	0.0
1	1	7500.0	4	3	2	2	9	0	32	1.0	1	2	5	1.0
3	3	40521.0	1	0	1	2	5	0	56	2.0	3	3	2	0.0
5	3	20427.0	1	1	0	2	8	0	51	1.0	2	2	3	0.3333333333333333
3	2	65106.0	3	8	3	13	6	0	49	1.0	4	2	21	0.5714285714285714
5	2	69969.0	1	4	2	6	3	0	59	0.0	4	3	10	0.5714285714285714
3	2	67433.0	4	6	5	13	4	0	72	2.0	4	3	19	0.42857142857142855
5	2	77766.0	2	11	10	11	6	0	57	1.0	4	3	22	0.9166666666666666
3	2	74716.0	2	7	3	5	4	0	52	1.0	4	2	12	1.1666666666666667
3	4	68118.0	2	8	9	4	6	0	61	1.0	4	3	12	1.6
5	2	55158.0	4	7	2	5	7	0	54	2.0	3	2	12	1.1666666666666667
2	2	62972.0	2	7	4	3	6	0	69	1.0	4	3	10	1.75
3	2	74190.0	2	4	2	11	2	0	49	1.0	4	2	15	0.3333333333333333
3	2	39356.0	1	1	0	2	6	0	48	2.0	2	2	3	0.3333333333333333
3	3	76653.0	1	4	7	11	2	0	55	0.0	4	3	15	0.3333333333333333
5	4	35860.0	2	1	1	2	5	0	51	2.0	2	2	3	0.3333333333333333
5	4	90687.0	1	6	2	8	2	0	41	0.0	5	2	14	0.6666666666666666
4	3	73450.0	1	7	8	11	3	0	42	0.0	4	2	18	0.5833333333333334
3	2	31454.0	3	2	0	3	8	0	64	2.0	2	3	5	0.5
3	1	47139.0	2	2	1	2	7	0	72	2.0	3	3	4	0.6666666666666666
3	4	83829.0	0	4	7	6	1	0	49	0.0	5	2	10	0.5714285714285714
5	2	53378.0	10	9	4	6	8	0	61	2.0	3	3	15	1.2857142857142858
3	3	19656.0	3	2	1	3	7	0	54	1.0	1	2	5	0.5
5	2	45579.0	1	4	1	4	6	0	76	1.0	3	3	8	0.8
2	1	85485.0	1	6	6	6	2	0	66	0.0	5	3	12	0.8571428571428571
3	2	55956.0	2	7	3	4	4	0	80	0.0	3	4	11	1.4
4	1	64191.0	3	5	3	13	3	0	61	1.0	4	3	18	0.35714285714285715
3	1	38808.0	4	5	1	4	8	0	52	1.0	2	2	9	1.0
4	2	57183.0	8	9	1	7	8	0	58	2.0	3	3	16	1.125
4	4	23748.0	3	2	1	3	8	0	56	1.0	2	3	5	0.5
3	2	66303.0	4	3	4	11	8	0	53	1.0	4	2	14	0.25
4	2	37368.0	1	1	0	2	6	0	49	1.0	2	2	3	0.3333333333333333
3	2	40800.0	2	3	0	3	7	1	60	3.0	3	3	6	0.75
3	4	71847.0	0	6	7	9	3	0	46	0.0	4	2	15	0.6
3	2	46149.0	5	5	1	7	5	0	49	1.0	3	2	12	0.625
3	3	78687.0	1	4	6	8	2	0	41	0.0	4	2	12	0.4444444444444444
2	4	49118.0	2	9	7	10	7	0	53	0.0	3	2	19	0.8181818181818182
5	2	37633.0	2	1	0	3	9	0	67	2.0	2	3	4	0.25
4	3	39767.0	2	7	1	7	8	0	73	0.0	2	3	14	0.875
1	2	26997.0	2	4	2	5	7	0	73	0.0	2	3	9	0.6666666666666666
3	4	33986.0	1	1	0	3	7	0	54	1.0	2	2	4	0.25
5	2	57091.0	2	9	2	5	7	0	52	1.0	3	2	14	1.5
2	2	46831.0	2	1	2	2	4	0	55	2.0	3	3	3	0.3333333333333333
4	2	83151.0	1	5	7	10	2	0	52	0.0	5	2	15	0.45454545454545453
3	2	52531.0	2	7	2	10	6	0	53	0.0	3	2	17	0.6363636363636364
3	2	15759.0	1	1	0	2	7	0	68	0.0	1	3	3	0.3333333333333333
3	1	22804.0	1	2	0	2	9	0	53	1.0	2	2	4	0.6666666666666666
2	2	43050.0	2	2	0	4	5	0	51	1.0	3	2	6	0.4
5	1	42997.0	1	1	0	2	7	0	47	2.0	3	2	3	0.3333333333333333
5	1	48918.0	2	1	0	4	4	0	61	2.0	3	3	5	0.2
4	3	60033.0	2	2	1	5	2	0	70	1.0	4	3	7	0.3333333333333333
5	3	34043.0	1	2	0	2	9	0	46	1.0	2	2	4	0.6666666666666666
3	3	57811.0	5	7	2	11	5	0	58	1.0	3	3	18	0.5833333333333334
3	2	78569.0	1	4	6	4	1	0	78	0.0	4	3	8	0.8
3	1	7500.0	4	2	1	3	6	0	46	2.0	1	2	5	0.5
3	3	94384.0	0	5	8	5	2	0	71	0.0	5	3	10	0.8333333333333334
2	2	23148.0	1	2	0	3	7	0	39	0.0	2	2	5	0.5
3	4	44267.0	5	5	2	4	9	0	54	2.0	3	2	9	1.0
3	2	71626.0	1	5	5	8	3	0	45	0.0	4	2	13	0.5555555555555556
3	3	60894.0	5	10	3	8	7	0	58	1.0	4	3	18	1.1111111111111112
3	3	50200.0	6	7	1	5	8	0	48	2.0	3	2	12	1.1666666666666667
5	2	81051.0	1	5	5	12	2	0	59	0.0	5	3	17	0.38461538461538464
3	2	65169.0	1	10	4	13	6	0	42	0.0	4	2	23	0.7142857142857143
3	3	59868.0	7	11	2	12	6	0	52	1.0	3	2	23	0.8461538461538461
5	2	65695.0	2	5	4	10	4	0	64	1.0	4	3	15	0.45454545454545453
4	1	64857.0	1	7	5	10	4	0	68	0.0	4	3	17	0.6363636363636364
4	3	45143.0	3	6	1	5	7	0	59	1.0	3	3	11	1.0
2	3	74805.0	5	4	7	10	2	0	69	1.0	4	3	14	0.36363636363636365
2	2	59060.0	3	3	1	7	4	0	35	1.0	3	2	10	0.375
5	1	27238.0	3	3	0	3	9	0	62	2.0	2	3	6	0.75
3	3	47009.0	4	3	2	8	4	0	59	1.0	3	3	11	0.3333333333333333
2	2	46094.0	1	1	0	3	7	0	51	2.0	3	2	4	0.25
3	2	40321.0	2	3	0	3	7	0	52	2.0	3	2	6	0.75
3	3	37235.0	1	1	1	2	4	0	40	1.0	2	2	3	0.3333333333333333
4	2	81843.0	1	5	9	12	3	0	64	0.0	5	3	17	0.38461538461538464
4	3	46692.0	3	6	1	5	6	0	66	1.0	3	3	11	1.0
3	3	77382.0	2	5	7	12	1	0	56	1.0	4	3	17	0.38461538461538464
3	1	37774.0	4	7	2	3	9	1	47	2.0	2	2	10	1.75
1	2	18393.0	2	3	0	3	8	0	50	1.0	1	2	6	0.75
4	2	72828.0	6	6	3	13	7	0	62	1.0	4	3	19	0.42857142857142855
3	2	24711.0	1	3	0	3	7	0	42	0.0	2	2	6	0.75
5	2	45503.0	1	3	1	4	5	0	49	1.0	3	2	7	0.6
4	1	6560.0	0	1	0	1	17	0	42	0.0	1	2	2	0.5
5	3	71604.0	1	8	3	5	4	0	79	0.0	4	3	13	1.3333333333333333
3	2	27244.0	2	2	2	2	7	0	45	1.0	2	2	4	0.6666666666666666
3	2	48752.0	5	6	1	5	9	0	55	2.0	3	3	11	1.0
3	2	71434.0	3	7	4	7	4	0	62	1.0	4	3	14	0.875
3	1	90842.0	1	4	9	13	1	0	76	0.0	5	3	17	0.2857142857142857
4	2	88097.0	1	6	5	8	9	0	46	1.0	5	2	14	0.6666666666666666
3	2	51948.0	2	5	2	4	5	0	49	1.0	3	2	9	1.0
3	3	71853.0	1	2	8	6	1	0	42	0.0	4	2	8	0.2857142857142857
4	2	35876.0	1	3	1	3	6	0	41	0.0	2	2	6	0.75
3	5	40049.0	1	1	0	3	6	0	72	1.0	3	3	4	0.25
3	1	39660.0	3	7	1	3	9	0	42	1.0	2	2	10	1.75
3	3	50127.0	1	5	1	6	6	0	62	1.0	3	3	11	0.7142857142857143
4	2	43263.0	3	5	2	6	5	0	47	1.0	3	2	11	0.7142857142857143
4	2	62845.0	11	3	4	10	8	0	75	2.0	4	3	13	0.2727272727272727
3	2	18929.0	1	1	0	4	6	0	34	0.0	1	2	5	0.2
1	1	24367.0	1	1	0	2	9	0	42	1.0	2	2	3	0.3333333333333333
3	1	33249.0	2	2	1	3	6	0	49	1.0	2	2	5	0.5
2	2	26887.0	1	1	0	3	6	0	65	1.0	2	3	4	0.25
5	2	50150.0	2	5	2	7	5	0	41	0.0	3	2	12	0.625
3	3	62061.0	3	10	4	7	6	0	48	1.0	4	2	17	1.25
5	4	85696.0	1	4	6	9	1	0	62	0.0	5	3	13	0.4
5	3	76542.0	1	4	8	10	2	0	68	0.0	4	3	14	0.36363636363636365
3	1	70515.0	1	6	6	4	2	0	31	0.0	4	2	10	1.2
3	3	18227.0	1	0	1	2	8	0	37	1.0	1	2	2	0.0
3	2	69139.0	1	4	1	5	4	0	59	1.0	4	3	9	0.6666666666666666
3	2	69109.0	1	6	6	7	4	0	42	0.0	4	2	13	0.75
3	1	69627.0	2	8	2	11	5	0	62	1.0	4	3	19	0.6666666666666666
3	2	38136.0	2	3	1	2	8	0	46	1.0	2	2	5	1.0
5	1	62159.0	1	6	2	10	4	0	78	0.0	4	3	16	0.5454545454545454
3	1	80695.0	1	5	8	5	2	0	61	0.0	5	3	10	0.8333333333333334
4	1	33316.0	3	2	1	4	6	0	53	2.0	2	2	6	0.4
3	3	58554.0	6	8	2	6	7	0	56	2.0	3	3	14	1.1428571428571428
1	2	17256.0	2	2	1	2	8	0	32	1.0	1	2	4	0.6666666666666666
3	4	53034.0	8	6	1	7	8	0	50	2.0	3	2	13	0.75
2	3	52203.0	1	8	7	11	6	0	74	0.0	3	3	19	0.6666666666666666
2	4	59601.0	4	2	2	7	8	0	47	1.0	3	2	9	0.25
4	1	75154.0	1	6	3	6	3	0	66	1.0	4	3	12	0.8571428571428571
3	1	47025.0	3	6	3	5	6	0	48	1.0	3	2	11	1.0
3	2	37971.0	1	1	0	3	8	0	51	1.0	2	2	4	0.25
4	4	41335.0	3	4	1	4	7	0	56	1.0	3	3	8	0.8
3	2	67267.0	1	3	2	5	2	0	66	1.0	4	3	8	0.5
3	1	57338.0	2	4	1	5	5	0	49	1.0	3	2	9	0.6666666666666666
2	3	50523.0	2	2	0	4	6	0	64	2.0	3	3	6	0.4
4	1	35791.0	2	1	0	3	8	0	59	3.0	2	3	4	0.25
5	4	50611.0	6	4	5	7	6	0	64	1.0	3	3	11	0.5
5	2	56242.0	5	8	4	11	6	0	55	1.0	3	3	19	0.6666666666666666
3	1	48904.0	4	7	2	4	8	0	64	1.0	3	3	11	1.4
3	1	56243.0	6	4	2	8	5	0	49	3.0	3	2	12	0.4444444444444444
3	2	21355.0	2	2	1	2	6	0	39	1.0	2	2	4	0.6666666666666666
4	3	57420.0	3	5	1	6	7	0	53	1.0	3	2	11	0.7142857142857143
4	3	51633.63813405797	2	4	2	6	5	0	54	1.0	3	2	10	0.5714285714285714
4	4	46390.0	1	4	2	3	7	0	69	1.0	3	3	7	1.0
2	3	54342.0	4	3	1	4	6	0	68	2.0	3	3	7	0.6
3	3	51633.63813405797	1	1	0	3	5	0	66	2.0	3	3	4	0.25
2	1	51633.63813405797	1	1	0	2	7	0	60	2.0	3	3	3	0.3333333333333333
3	2	20895.0	1	2	0	3	9	0	51	1.0	2	2	5	0.5
3	2	92344.0	0	5	10	5	1	0	76	0.0	5	3	10	0.8333333333333334
5	3	51633.63813405797	1	1	0	3	7	0	52	1.0	3	2	4	0.25
2	3	26907.0	2	1	0	3	7	0	48	2.0	2	2	4	0.25
3	3	44964.0	1	1	0	3	8	0	44	2.0	3	2	4	0.25
3	3	75507.0	1	8	6	6	3	0	45	0.0	4	2	14	1.1428571428571428
4	2	53761.0	6	4	4	3	5	0	52	2.0	3	2	7	1.0
3	3	22682.0	3	2	1	4	4	0	51	1.0	2	2	6	0.4
5	3	38887.0	1	1	0	3	7	0	52	1.0	2	2	4	0.25
2	1	41658.0	2	1	1	2	4	0	49	2.0	3	2	3	0.3333333333333333
5	2	29791.0	2	2	0	3	5	0	52	1.0	2	2	5	0.5
4	2	63915.0	2	6	3	12	5	0	68	2.0	4	3	18	0.46153846153846156
3	4	39996.0	1	1	0	2	6	0	50	2.0	2	2	3	0.3333333333333333
3	4	26759.0	2	2	1	3	6	0	52	1.0	2	2	5	0.5
4	4	63841.0	1	9	3	9	6	0	56	1.0	4	3	18	0.9
5	2	51039.0	2	6	2	4	7	0	55	2.0	3	3	10	1.2
3	2	60544.0	4	5	1	5	6	0	63	2.0	4	3	10	0.8333333333333334
3	2	65685.0	1	9	2	9	5	0	52	1.0	4	2	18	0.9
3	2	37716.0	2	4	1	3	7	0	71	1.0	2	3	7	1.0
3	1	36864.0	3	5	2	4	8	0	67	1.0	2	3	9	1.0
4	2	44511.0	6	8	4	8	8	0	54	1.0	3	2	16	0.8888888888888888
5	2	36947.0	4	3	0	4	9	0	57	2.0	2	3	7	0.6
4	3	47352.0	4	6	1	5	7	0	73	1.0	3	3	11	1.0
4	2	67087.0	2	7	5	8	4	0	71	1.0	4	3	15	0.7777777777777778
3	2	57045.0	3	4	2	9	3	0	74	1.0	3	3	13	0.4
5	4	36957.0	4	3	2	2	9	0	71	2.0	2	3	5	1.0
5	2	69389.0	1	7	2	12	4	0	47	1.0	4	2	19	0.5384615384615384
3	2	80134.0	2	5	3	6	6	0	52	1.0	5	2	11	0.7142857142857143
4	2	43142.0	1	1	0	2	7	0	55	2.0	3	3	3	0.3333333333333333
3	2	80589.0	1	5	10	5	1	0	80	0.0	5	4	10	0.8333333333333334
3	1	34412.0	3	5	0	3	9	0	34	1.0	2	2	8	1.25
3	1	57537.0	4	4	3	8	4	0	45	1.0	3	2	12	0.4444444444444444
1	3	22634.0	1	2	1	2	8	0	58	0.0	2	3	4	0.6666666666666666
3	3	51315.0	1	2	2	5	2	0	76	0.0	3	3	7	0.3333333333333333
3	2	36026.0	2	2	0	3	6	0	52	3.0	2	2	5	0.5
